ID,USD,EUR,JPY,GBP,CAD,CHF,INR,SGD,CNY,HKD,KRW,BRL,PHP,MXN,XAU,XAG,XPD,XPT,XBT,ETH,LTC,RVN,XBC,FCT,BNB,XLM,ADA,XMR,DASH,ZEC,DCR
10,1.0000,1.1140,0.0094,1.2287,0.7526,1.0257,0.0139,0.7209,0.1409,0.1275,0.0008,0.2446,0.0190,0.0501,1526.8500,17.4229,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
11,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
12,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
13,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
14,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
15,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
16,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
17,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
18,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
19,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
20,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
21,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
22,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
23,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
24,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.6000,17.4000,1441.0000,855.0000,10036.1301,188.7198,72.9057,0.0412,303.7782,3.8777,26.2333,0.0684,0.0492,80.3561,91.1332,49.6546,24.7337
25,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
26,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
27,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
28,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
29,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
30,1.0000,1.1140,0.0094,1.2287,0.7526,1.0257,0.0139,0.7209,0.1409,0.1275,0.0008,0.2446,0.0190,0.0501,1526.8500,17.4229,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
31,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
32,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1441.0000,855.0000,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
33,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
34,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
35,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
36,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
37,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
38,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
39,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
40,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
41,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
42,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
43,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
44,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
45,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
46,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
47,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.4414,72.6981,0.0410,304.0777,3.8658,26.2768,0.0685,0.0490,80.2300,90.8959,49.3964,24.7742
48,1.0000,1.1140,0.0094,1.2287,0.7526,1.0257,0.0139,0.7209,0.1409,0.1275,0.0008,0.2446,0.0190,0.0501,1526.8500,17.4229,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
49,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
50,1.0000,1.1140,0.0094,1.2287,0.7526,1.0257,0.0139,0.7209,0.1409,0.1275,0.0008,0.2446,0.0190,0.0501,1526.8500,17.4229,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
51,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
52,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
53,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
54,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
55,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
56,1.0000,1.1140,0.0094,1.2287,0.7526,1.0257,0.0139,0.7209,0.1409,0.1275,0.0008,0.2446,0.0190,0.0501,1526.8500,17.4229,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
57,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.4414,72.6981,0.0410,304.0777,3.8658,26.2768,0.0685,0.0490,80.2300,90.8959,49.3964,24.7742
58,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
59,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
60,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
61,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
62,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
63,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
64,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
65,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.4414,72.6981,0.0410,304.0777,3.8658,26.2768,0.0685,0.0490,80.2300,90.8959,49.3964,24.7742
66,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
67,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
68,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
69,1.0000,1.1140,0.0094,1.2287,0.7526,1.0257,0.0139,0.7209,0.1409,0.1275,0.0008,0.2446,0.0190,0.0501,1526.8500,17.4229,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
70,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
71,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
72,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
73,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
74,1.0000,1.1140,0.0094,1.2287,0.7526,1.0257,0.0139,0.7209,0.1409,0.1275,0.0008,0.2446,0.0190,0.0501,1526.8500,17.4229,1462.7795,857.8021,10018.4850,187.3550,72.6550,0.0408,302.9740,3.9020,26.2604,0.0682,0.0489,79.8762,90.7752,49.4511,24.6645
75,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
76,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
77,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
78,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.4414,72.6981,0.0410,304.0777,3.8658,26.2768,0.0685,0.0490,80.2300,90.8959,49.3964,24.7742
79,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
80,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
81,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
82,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10016.4033,188.4414,72.6981,0.0410,304.0777,3.8658,26.2768,0.0685,0.0490,80.2300,90.8959,49.3964,24.7742
83,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
84,1.0000,1.1240,0.0094,1.2278,0.7500,1.0262,0.0139,0.7209,0.1409,0.1274,0.0008,0.2446,0.0190,0.0501,1526.7175,17.4179,1462.7795,857.8021,10007.1900,188.3583,72.8220,0.0409,303.9943,3.8663,26.2791,0.0684,0.0490,80.2173,90.8334,49.4076,24.7251
