ID,USD,EUR,JPY,GBP,CAD,CHF,INR,SGD,CNY,HKD,KRW,BRL,PHP,MXN,XAU,XAG,XPD,XPT,XBT,ETH,LTC,RVN,XBC,FCT,BNB,XLM,ADA,XMR,DASH,ZEC,DCR
10,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
11,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10338.1954,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
12,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
13,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
14,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
15,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
16,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
17,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
18,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
19,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
20,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
21,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
22,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10338.1954,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
23,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
24,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
25,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
26,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
27,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10338.1954,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
28,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10338.1954,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
29,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
30,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
31,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
32,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
33,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
34,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
35,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
36,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
37,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
38,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
39,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
40,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
41,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
42,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
43,1.0000,1.1117,0.0094,1.2226,0.7517,1.0223,0.0138,0.7201,0.1399,0.1274,0.0008,0.2419,0.0190,0.0502,1534.3541,17.6956,1468.4934,857.5740,10333.2556,189.6996,74.2485,0.0360,308.5843,3.9788,26.1653,0.0700,0.0492,81.2050,91.9044,51.9511,24.7196
44,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
45,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
46,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
47,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
48,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
49,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
50,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
51,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
52,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
53,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
54,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
55,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
56,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
57,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
58,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
59,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
60,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
61,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
62,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
63,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
64,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
65,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
66,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
67,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
68,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
69,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
70,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
71,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
72,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
73,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
74,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
75,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
76,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
77,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
78,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
79,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
80,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
81,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
82,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
83,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
84,1.0000,1.1119,0.0094,1.2215,0.7520,1.0226,0.0139,0.7203,0.1398,0.1274,0.0008,0.2407,0.0190,0.0502,1533.7423,17.7232,1468.4934,857.5740,10333.2556,189.6609,74.2514,0.0360,308.6055,3.9799,26.1595,0.0700,0.0492,81.2699,92.3272,52.0470,24.7067
